Source.IP,Destination.IP,Source.Port,Destination.Port,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Flow.Bytes.s,ProtocolName
10.200.7.7,192.168.90.78,3128,2035,105013153,85,33,83.1514886521,HTTP_PROXY
10.200.7.7,192.168.90.35,3128,50085,116232916,33,18,27.2728251952,HTTP_PROXY
10.200.7.7,192.168.90.130,3128,50641,119654901,21,11,20.3585476202,HTTP_PROXY
10.200.7.7,192.168.10.20,3128,49303,90269933,23,4,76.3820219076,HTTP_PROXY
10.200.7.7,192.168.42.75,3128,55287,3676026,39,13,6220.032176051,HTTP_CONNECT
10.200.7.7,192.168.90.89,3128,56689,451,2,0,26607.5388026608,HTTP
10.200.7.7,192.168.90.44,3128,56836,420,1,3,57142.8571428571,HTTP
10.200.7.7,192.168.10.137,3128,49944,1,2,0,12000000.0,HTTP
10.200.7.7,192.168.90.100,3128,56254,62,2,0,193548.387096774,HTTP
10.200.7.7,192.168.90.143,3128,54043,157,2,0,76433.1210191083,HTTP
10.200.7.7,192.168.10.34,3128,51110,42,2,0,285714.285714286,HTTP
10.200.7.7,192.168.10.110,3128,57512,481,1,2,37422.0374220374,HTTP
10.200.7.7,192.168.90.93,3128,56332,1,2,0,12000000.0,HTTP
10.200.7.7,192.168.130.14,3128,49774,150,1,1,80000.0,HTTP
10.200.7.8,192.168.130.22,3128,49914,1,3,0,602000000.0,HTTP
10.200.7.8,192.168.60.100,3128,54477,121186,7,8,58249.3027247372,HTTP_PROXY
10.200.7.8,192.168.90.72,3128,52306,41,2,0,292682.926829268,HTTP
10.200.7.8,192.168.40.29,3128,49515,1271,6,5,1247836.34933124,HTTP_PROXY
10.200.7.8,192.168.142.37,3128,56072,19554,1,3,1227.3703590058,HTTP
10.200.7.8,192.168.32.15,3128,49790,60681692,27,12,469.9440483631,HTTP_PROXY
10.200.7.8,192.168.142.71,3128,57827,100294354,3980,2749,89266.7098688327,HTTP_PROXY
10.200.7.8,192.168.81.87,3128,39954,98380537,2,16,8.2943235002,HTTP_PROXY
10.200.7.8,192.168.90.103,3128,51423,107736329,31,12,23.6410505504,HTTP_PROXY
10.200.7.8,192.168.220.180,3128,58044,83786338,23,10,121.0937277149,HTTP_PROXY
10.200.7.8,192.168.72.50,3128,50797,113074817,8,14,19.1023966017,HTTP_PROXY
10.200.7.8,192.168.60.6,3128,50034,112721509,2,10,1.5968558405,HTTP_PROXY
10.200.7.8,192.168.60.11,3128,50906,115792981,2,22,23.1102090722,HTTP_PROXY
10.200.7.8,192.168.180.22,3128,60004,109184693,16,4,52.8645530926,HTTP_PROXY
10.200.7.8,192.168.10.4,3128,49586,113,2,0,106194.690265487,HTTP
10.200.7.8,192.168.32.47,3128,61863,180,2,0,66666.6666666667,HTTP
10.200.7.8,192.168.10.132,3128,49824,397,2,0,30226.7002518892,HTTP
10.200.7.8,192.168.10.127,3128,49562,69,4,0,1768115.94202899,HTTP
10.200.7.8,192.168.41.53,3128,61920,169,2,0,71005.9171597633,HTTP_PROXY
10.200.7.8,192.168.81.3,3128,53405,1574,1,4,19059.7204574333,HTTP_PROXY
10.200.7.8,192.168.131.28,3128,51610,1,2,0,12000000.0,HTTP
10.200.7.8,192.168.220.167,3128,50368,920,1,3,26086.9565217391,HTTP
10.200.7.9,192.168.142.37,3128,56058,1,2,0,12000000.0,HTTP
10.200.7.9,192.168.220.154,3128,51164,142,2,0,84507.0422535211,HTTP
10.200.7.9,192.168.90.164,3128,3413,9,2,0,1333333.33333333,HTTP
10.200.7.9,10.230.1.162,3128,54108,2869946,10,11,1537.6595935951,HTTP
10.200.7.9,192.168.90.99,3128,56633,31,2,0,387096.774193548,HTTP
10.200.7.9,192.168.180.31,3128,49786,1,2,0,12000000.0,HTTP_PROXY
10.200.7.9,192.168.60.45,3128,63405,203198,2,0,59.0556993671,HTTP
10.200.7.9,192.168.90.131,3128,54242,1,2,0,12000000.0,HTTP
10.200.7.9,192.168.32.54,3128,50014,17,2,0,705882.352941177,HTTP
10.200.7.9,192.168.32.94,3128,49347,80053671,14,3,32.753026404,HTTP_PROXY
10.200.7.9,192.168.10.42,3128,50259,109150231,38,8,108.5109934399,HTTP_PROXY
10.200.7.9,192.168.10.105,3128,51415,1,2,0,12000000.0,HTTP
10.200.7.9,10.230.1.199,3128,61133,353860,4,4,3538.1224212966,HTTP
10.200.7.9,192.168.10.59,3128,54820,1,2,0,12000000.0,HTTP
10.200.7.9,192.168.40.3,3128,45494,110333502,56,13,83.3019874598,HTTP_PROXY
10.200.7.9,192.168.81.35,3128,51725,79965460,12,6,99.0927833092,HTTP_PROXY
10.200.7.9,192.168.130.32,3128,49968,24,2,0,500000.0,HTTP
10.200.7.9,192.168.130.41,3128,59715,13,2,0,923076.923076923,HTTP
10.200.7.9,192.168.180.29,3128,58338,1,2,0,12000000.0,HTTP
10.200.7.9,192.168.90.68,3128,54514,116843562,114,19,187.5584724129,GOOGLE
10.200.7.9,192.168.90.91,3128,57314,13,2,0,923076.923076923,HTTP
10.200.7.9,192.168.10.17,3128,50133,1098,1,2,16393.4426229508,HTTP
10.200.7.9,192.168.90.130,3128,50999,166,2,0,72289.156626506,HTTP
10.200.7.9,192.168.32.15,3128,49859,1,2,0,12000000.0,HTTP
10.200.7.9,192.168.72.91,3128,50104,204157,15,13,22247.5839672409,HTTP
10.200.7.9,10.230.1.21,3128,49599,500,1,1,24000.0,HTTP
10.200.7.9,10.230.1.73,3128,63737,188,1,1,63829.7872340426,HTTP
10.200.7.9,192.168.110.29,3128,58031,83,1,1,144578.313253012,HTTP
10.200.7.9,192.168.72.98,3128,4444,75,2,0,813333.333333333,HTTP
10.200.7.9,192.168.72.40,3128,9458,109108048,15,12,19.9068724976,HTTP
10.200.7.9,192.168.102.19,3128,1638,59,2,0,1033898.30508475,HTTP
10.200.7.9,192.168.180.58,3128,52962,85,2,0,141176.470588235,HTTP
10.230.1.151,10.200.7.4,49563,3128,90309580,17,19,83.36878546,GOOGLE
10.230.1.162,10.200.7.4,54004,3128,263503,3,4,14804.3855288175,HTTP_PROXY
10.230.1.200,10.200.7.4,1833,3128,3414852,58,48,28047.4819992199,HTTP_PROXY
10.230.1.21,10.200.7.9,49593,3128,90300128,28,19,229.5677809006,GOOGLE
10.230.1.21,10.200.7.8,49623,3128,109664,10,0,15629.5593813831,GOOGLE
10.230.1.21,10.200.7.7,49629,3128,69374,11,0,4064.9234583562,HTTP_PROXY
10.230.1.4,10.200.7.7,1373,3128,115103501,44,0,18.9742273782,HTTP_PROXY
10.230.1.5,10.200.7.5,55772,3128,243591,4,3,1100.204851575,SKYPE
10.230.1.5,10.200.7.6,55784,3128,90155015,16,15,54.7057753803,GOOGLE
10.230.1.50,10.200.7.5,61270,3128,4534847,15,16,946.4486894486,GOOGLE
10.230.1.50,10.200.7.6,61274,3128,61505311,8,13,127.7288070294,DROPBOX
10.230.1.61,10.200.7.4,49462,3128,90577857,9,9,25.7458067263,HTTP_PROXY
10.230.1.73,10.200.7.9,63609,3128,21156,4,3,34221.970126678,WINDOWS_UPDATE
10.230.1.75,10.200.7.8,49169,3128,363365,13,0,1871.3965296603,HTTP_PROXY
104.16.27.235,10.200.7.217,443,44426,1,2,0,12000000.0,CLOUDFLARE
104.16.76.166,10.200.7.217,443,35943,1,2,0,12000000.0,CLOUDFLARE
104.20.123.36,10.200.7.196,80,47172,46144401,88,41,3946.0041966955,CLOUDFLARE
104.208.165.109,10.200.7.218,443,44835,29996389,12,13,401.9817185329,SKYPE
104.244.42.193,10.200.7.194,443,33723,9877762,10,11,277.6944818067,TWITTER
104.91.131.115,10.200.7.195,443,58357,1145004,3,5,628.8187639519,SSL
104.91.156.236,10.200.7.196,80,43405,12162,3,2,13731.2941950337,HTTP
107.20.210.61,10.200.7.195,443,34179,3104961,6,8,853.4728777592,SSL
108.168.151.6,10.200.7.217,443,44683,67646795,23,21,12.742658392,SSL
108.168.151.6,10.200.7.199,443,36738,110298380,24,13,6.863201436,SSL
129.164.142.74,10.200.7.196,443,57979,1104853,61,59,125401.2977292,SSL
13.107.4.50,10.200.7.217,80,59929,83160991,1133,783,24424.9975327976,OFFICE_365
13.91.60.30,10.200.7.199,80,38349,215977,2,1,27.7807359117,SKYPE
13.91.60.30,10.200.7.196,80,46430,209833,2,1,28.5941677429,SKYPE
130.14.29.110,10.200.7.194,443,34250,1224927,8,3,695.5516532822,SSL
130.211.14.80,10.200.7.196,443,45376,119344602,49,46,382.5979494238,GOOGLE
131.253.61.84,10.200.7.194,443,47082,789110,7,7,14942.1500171079,SSL
131.253.61.84,10.200.7.196,443,38682,101470,3,3,56184.0938208337,SSL
134.170.115.62,10.200.7.199,443,40140,2052575,63,88,64375.2359840688,WINDOWS_UPDATE
151.101.0.175,10.200.7.196,443,55831,690218,48,33,162312.486779539,SSL
151.101.128.84,10.200.7.199,443,44831,101013679,56,55,731.871175586,SSL
151.101.194.2,10.200.7.194,80,54494,29767566,1,2,44.175597024,HTTP
151.101.32.134,10.200.7.217,443,55943,15261498,22,34,2005.8974551515,SSL
151.101.32.246,10.200.7.195,443,55824,9894776,67,55,13157.24580324,SSL
152.163.50.3,10.200.7.218,443,46074,10544230,12,10,887.8789631865,SSL
152.163.64.2,10.200.7.195,80,60714,151509,3,3,10672.6333089123,HTTP
157.55.109.224,10.200.7.218,443,40179,8945689,10,9,1977.2652503346,SSL
157.55.6.71,10.200.7.196,443,40801,752126,5,8,4633.5321475391,SSL
162.125.32.12,10.200.7.199,443,51092,60586117,8,9,29.6437548556,DROPBOX
169.46.131.128,10.200.7.194,80,33363,59506970,4,3,20.7706761074,HTTP
169.46.131.128,10.200.7.195,80,49214,60057601,5,6,39.5953211651,HTTP
169.55.69.157,10.200.7.217,443,35187,104604419,24,32,23.1921368446,SSL
169.55.74.36,10.200.7.199,443,42549,106651620,22,22,31.2700360295,SSL
172.16.255.183,10.200.7.9,53,48859,119946706,550,1604,1131.4441598755,DNS
172.217.17.131,10.200.7.217,443,48300,1351111,9,11,1407.7303789252,GOOGLE
172.217.29.38,10.200.7.194,443,59781,7985634,1,3,64.7412591161,GOOGLE
172.217.29.38,10.200.7.195,443,37982,586796,26,21,68344.0241583106,GOOGLE
172.217.29.51,10.200.7.218,80,45020,194,2,2,814432.989690722,GOOGLE
172.217.29.67,10.200.7.195,443,49385,36698559,14,17,167.4180176938,GOOGLE
172.217.29.67,10.200.7.194,443,57121,310870,6,5,5491.041271271,GOOGLE
172.217.29.67,10.200.7.218,443,51883,25479005,32,33,232.9368827393,GOOGLE
172.217.29.73,10.200.7.217,443,44169,4983685,29,29,2423.5079062983,SSL
172.217.29.73,10.200.7.218,443,38420,10032885,12,11,889.6743060446,SSL
172.217.29.78,10.200.7.194,443,45194,18195901,13,15,263.5758460106,SSL
172.217.29.78,10.200.7.199,80,53031,72641311,4,6,37.7195835576,GOOGLE
173.194.27.155,10.200.7.196,443,58258,7362636,106,136,27215.9319026501,YOUTUBE
173.194.27.169,10.200.7.195,443,49979,7347649,685,498,210128.300902779,GOOGLE
173.194.27.199,10.200.7.194,443,42292,1197294,108,73,245368.305528968,GOOGLE
173.239.42.214,10.200.7.194,80,49689,234881,4,2,4478.8637650555,HTTP
173.239.42.221,10.200.7.196,443,47873,116077863,8,11,55.5489206413,SSL
173.241.244.143,10.200.7.199,443,46466,287463,6,7,14537.5230899281,SSL
176.74.182.158,10.200.7.195,443,51248,623947,7,7,13183.8120866035,SSL
178.255.83.1,10.200.7.218,80,44142,1,3,0,1718000000.0,HTTP
178.255.83.1,10.200.7.195,80,40695,1,2,0,858000000.0,HTTP
179.1.4.204,10.200.7.217,443,45272,34562608,562,211,48409.8306470391,SSL
179.1.4.205,10.200.7.196,443,40573,10122121,4,4,87.3334748715,YOUTUBE
179.1.4.206,10.200.7.196,443,50390,7894168,83,64,22772.7608533287,YOUTUBE
190.60.67.16,10.200.7.195,80,32984,284,1,1,3813380.28169014,HTTP
190.90.221.24,10.200.7.196,80,43872,59104533,3,5,59.8092873858,HTTP
190.90.221.26,10.200.7.199,80,41777,17883,3,3,45909.5230106805,HTTP
190.90.221.27,10.200.7.217,80,41224,69127224,371,219,12128.3909795076,HTTP
190.90.221.33,10.200.7.218,80,48280,3,3,0,160666666.666667,HTTP
190.90.221.35,10.200.7.196,80,34629,59712344,2,4,9.9811857997,HTTP
190.90.221.42,10.200.7.218,80,39933,60122613,24,27,553.7018159873,HTTP
192.168.10.10,10.200.7.7,51035,3128,18956660,2255,3377,448610.672977202,YOUTUBE
192.168.10.104,10.200.7.5,59610,3128,2782647,10,72,18360.5753802045,HTTP_CONNECT
192.168.10.105,10.200.7.9,51415,3128,1176914,12,71,64635.9886958605,HTTP_PROXY
192.168.10.11,10.200.7.5,52988,3128,8146030,8,42,2988.4495883271,GOOGLE
192.168.10.110,10.200.7.7,57513,3128,109507083,17,42,241.2264054189,HTTP_CONNECT
192.168.10.12,10.200.7.5,55852,3128,718305,6,20,11046.8394345021,GOOGLE
192.168.10.127,10.200.7.8,49562,3128,90202073,29,46,89.8759832271,GOOGLE
192.168.10.132,10.200.7.8,49824,3128,90208524,30,40,64.0959384282,GOOGLE
192.168.10.137,10.200.7.7,49940,3128,34375053,23,32,737.1334089289,GMAIL
192.168.10.17,10.200.7.9,50133,3128,90248872,12,56,41.9395823584,GOOGLE
192.168.10.19,10.200.7.7,49424,3128,62346115,11,23,234.7860808969,HTTP_PROXY
192.168.10.2,10.200.7.6,49375,3128,90222826,19,76,137.4596712366,GOOGLE
192.168.10.20,10.200.7.4,49547,3128,128476,1,7,1105.2647965379,HTTP_PROXY
192.168.10.20,10.200.7.9,49598,3128,151041,1,11,2529.1146112645,HTTP_PROXY
192.168.10.20,10.200.7.7,49300,3128,91676636,18,46,267.2763865376,HTTP_PROXY
192.168.10.34,10.200.7.7,51110,3128,60753516,14,41,145.670581436,DROPBOX
192.168.10.39,10.200.7.5,50177,3128,1015461,7,40,9869.409066424,WINDOWS_UPDATE
192.168.10.41,10.200.7.4,49189,3128,827959,8,39,27391.4529584194,DROPBOX
192.168.10.42,10.200.7.9,50229,3128,105433472,13,56,1.1476431318,HTTP_PROXY
192.168.10.47,10.200.7.5,53440,3128,30980292,107,925,79168.5242992545,HTTP_PROXY
192.168.10.5,10.200.7.9,49837,3128,90028693,3,15,0.1999362581,HTTP_PROXY
192.168.10.61,10.200.7.6,50682,3128,805260,2,11,976.0822591461,HTTP_PROXY
192.168.10.74,10.200.7.5,61788,3128,1038388,9,72,40444.4196196412,HTTP_CONNECT
192.168.10.78,10.200.7.5,50463,3128,35850753,79,106,6539.1095132646,HTTP_PROXY
192.168.102.13,10.200.7.4,62621,3128,111879262,118,151,840.2987141621,HTTP_PROXY
192.168.102.19,10.200.7.9,1640,3128,146740,13,10,15128.7992367453,GOOGLE
192.168.102.29,10.200.7.7,51023,3128,109995713,9,0,4.1274335846,MICROSOFT
192.168.110.29,10.200.7.9,58030,3128,10920,3,4,42032.967032967,HTTP_PROXY
192.168.112.13,10.200.7.6,45178,3128,119444582,22,22,18.686490108,HTTP_PROXY
192.168.112.6,10.200.7.8,49607,3128,6631,7,0,105263.157894737,HTTP_PROXY
192.168.112.6,10.200.7.7,49621,3128,64577,9,0,4181.0551744429,HTTP_PROXY
192.168.122.68,10.200.7.4,4473,3128,9162563,5,10,29.7951566609,YOUTUBE
192.168.125.108,10.200.7.7,54938,3128,5309081,147,157,72527.0531754931,HTTP_PROXY
192.168.125.108,10.200.7.4,54960,3128,402904,5,4,4115.1241983202,HTTP_PROXY
192.168.130.22,10.200.7.8,49873,3128,1364619,185,133,194456.474664357,HTTP_PROXY
192.168.130.27,10.200.7.7,50302,3128,505997,6,12,4266.8237163461,HTTP_PROXY
192.168.130.32,10.200.7.9,49869,3128,90004280,2,14,0.1333269929,HTTP_PROXY
192.168.130.5,10.200.7.5,55792,3128,78604250,9,38,129.0897120703,HTTP_PROXY
192.168.131.29,10.200.7.4,58945,3128,90001103,3,14,0.1999975489,HTTP_PROXY
192.168.142.37,10.200.7.8,56071,3128,1633004,12,38,13470.2670660941,MICROSOFT
192.168.142.55,10.200.7.4,53091,3128,114137926,17,112,126.5924527137,HTTP_PROXY
192.168.142.68,10.200.7.7,58147,3128,90104604,18,26,130.3817949192,GOOGLE
192.168.142.71,10.200.7.8,57848,3128,94078907,44,124,135.5564218024,HTTP_PROXY
192.168.150.10,10.200.7.5,59997,3128,91615687,8,50,285.2895705514,HTTP_PROXY
192.168.150.11,10.200.7.4,61457,3128,111022418,13,77,56.6101884036,HTTP_PROXY
192.168.150.18,10.200.7.7,50828,3128,153077,7,12,15038.1833978978,MICROSOFT
192.168.180.103,10.200.7.4,49158,3128,405032,4,20,5945.2092674159,HTTP
192.168.180.134,10.200.7.5,49373,3128,30263706,59,34,3445.5793351944,HTTP_PROXY
192.168.180.22,10.200.7.6,60323,3128,131613,6,20,31402.6729882306,MICROSOFT
192.168.180.29,10.200.7.9,58338,3128,96516354,5,19,40.7702926698,HTTP_DOWNLOAD
192.168.180.31,10.200.7.7,49712,3128,11076572,15,17,616.1653623522,GOOGLE
192.168.180.31,10.200.7.9,49786,3128,595606,15,78,147421.281854112,HTTP_PROXY
192.168.180.31,10.200.7.4,49399,3128,104890985,3,17,2.8505786269,HTTP_PROXY
192.168.180.77,10.200.7.5,1384,3128,115201826,31,207,98.0105992417,HTTP_PROXY
192.168.180.77,10.200.7.6,1678,3128,865071,11,10,11086.9512444643,YOUTUBE
192.168.180.78,10.200.7.4,1659,3128,315265,4,20,1157.756173378,HTTP_CONNECT
192.168.205.105,10.200.7.8,2562,3128,317994,25,0,14251.8412297087,GMAIL
192.168.220.103,10.200.7.4,49481,3128,6005579,6,35,213.6346886786,HTTP_CONNECT
192.168.220.104,10.200.7.4,51144,3128,90251587,15,94,293.3577223412,GOOGLE
192.168.220.152,10.200.7.8,50344,3128,92363503,19,49,162.4342896566,HTTP_PROXY
192.168.220.154,10.200.7.9,51148,3128,152612,7,28,46693.5758655938,GOOGLE
192.168.220.155,10.200.7.6,50155,3128,104958717,3,20,2.8487390904,HTTP_PROXY
192.168.220.155,10.200.7.8,50158,3128,117029741,12,26,105.3151096011,HTTP_PROXY
192.168.220.156,10.200.7.4,49429,3128,326334,6,28,19599.5513798746,GOOGLE
192.168.220.158,10.200.7.6,49703,3128,90148818,14,51,62.7407006046,GOOGLE
192.168.220.162,10.200.7.6,64583,3128,90027052,3,15,0.1999399025,HTTP_PROXY
192.168.220.167,10.200.7.8,50359,3128,90856682,20,48,45.654319624,GOOGLE
192.168.220.171,10.200.7.4,1541,3128,111583162,12,85,73.2906278458,HTTP_PROXY
192.168.220.176,10.200.7.5,59195,3128,90130314,8,45,22.1900924477,HTTP_PROXY
192.168.220.180,10.200.7.8,58304,3128,911171,17,27,44132.2210649812,HTTP_PROXY
192.168.220.186,10.200.7.6,56739,3128,90236510,14,60,64.2201255346,GOOGLE
192.168.220.187,10.200.7.6,50365,3128,104961914,3,17,0.7526539579,HTTP_PROXY
192.168.220.191,10.200.7.5,64336,3128,40794210,8,32,205.1271491714,GOOGLE
192.168.220.52,10.200.7.7,2556,3128,439521,15,36,39047.053496875,HTTP_CONNECT
192.168.29.41,10.200.7.5,58676,3128,511639,5,4,2966.9356714402,HTTP_PROXY
192.168.29.41,10.200.7.7,58755,3128,35075086,13,0,55.195873219,GOOGLE
192.168.29.56,10.200.7.5,57095,3128,4955138,8,7,1150.9265735889,HTTP_CONNECT
192.168.29.56,10.200.7.4,57113,3128,1253905,8,11,6224.5544917677,MICROSOFT
192.168.31.10,10.200.7.9,49419,3128,321001,6,6,10725.8232840396,HTTP_PROXY
192.168.31.9,10.200.7.4,1470,3128,13931,3,2,23329.2656664992,HTTP_PROXY
192.168.32.108,10.200.7.9,50598,3128,117360687,91,465,4012.433908128,HTTP_PROXY
192.168.32.121,10.200.7.6,54211,3128,6458818,7,40,2959.0553565683,GOOGLE
192.168.32.121,10.200.7.5,45021,3128,54853573,12,110,173.8993374233,INSTAGRAM
192.168.32.132,10.200.7.6,62122,3128,194319,3,15,12412.5793154555,HTTP
192.168.32.15,10.200.7.8,49774,3128,75815661,20,33,161.233178459,DROPBOX
192.168.32.15,10.200.7.7,49799,3128,70181551,139,255,3101.2566251208,DROPBOX
192.168.32.15,10.200.7.9,49859,3128,60643194,9,64,491.3329598042,DROPBOX
192.168.32.15,10.200.7.6,49857,3128,82681728,217,576,3087.308480055,DROPBOX
192.168.32.47,10.200.7.8,61857,3128,354915,9,16,15462.8573038615,HTTP_PROXY
192.168.32.54,10.200.7.9,50014,3128,19580,4,15,111440.24514811,OFFICE_365
192.168.32.6,10.200.7.7,49422,3128,112744217,66,151,745.3952161467,HTTP_PROXY
192.168.32.9,10.200.7.6,51080,3128,90031672,3,14,0.1999296425,HTTP_PROXY
192.168.32.94,10.200.7.9,49344,3128,119917538,8,40,8.8811029459,HTTP_PROXY
192.168.40.29,10.200.7.8,49516,3128,40375723,31,49,452.9949841394,HTTP_CONNECT
192.168.40.29,10.200.7.6,49489,3128,58547635,2,16,5.5851957129,HTTP_PROXY
192.168.40.3,10.200.7.6,35452,3128,68775592,194,1601,62787.318501017,HTTP_PROXY
192.168.40.3,10.200.7.7,55102,3128,90121701,26,62,73.3674567461,HTTP_PROXY
192.168.40.3,10.200.7.4,34470,3128,76887471,8,40,19.9252229274,HTTP_PROXY
192.168.40.3,10.200.7.9,45430,3128,115337631,9,43,3.953609902,HTTP_PROXY
192.168.40.3,10.200.7.8,59214,3128,383497,16,21,24808.5382675745,HTTP_CONNECT
192.168.40.3,10.200.7.5,45452,3128,90348986,16,82,70.7589568299,GOOGLE
192.168.40.33,10.200.7.7,49426,3128,829905,34,67,12311.0476500322,APPLE
192.168.40.9,10.200.7.7,51067,3128,40419278,19,41,118.0129937007,HTTP_CONNECT
192.168.41.15,10.200.7.6,59855,3128,115118275,15,61,31.7238944034,HTTP_PROXY
192.168.41.17,10.200.7.9,60205,3128,90015848,3,15,0.1999647884,HTTP_PROXY
192.168.41.53,10.200.7.4,61847,3128,150102,3,12,26155.5475609919,HTTP_PROXY
192.168.41.53,10.200.7.8,61919,3128,594,1,1,20202.0202020202,HTTP_PROXY
192.168.42.102,10.200.7.4,59208,3128,51587,3,14,21633.3572411654,HTTP_PROXY
192.168.42.102,10.200.7.5,59219,3128,940965,7,35,11711.3814010085,GOOGLE
192.168.42.5,10.200.7.5,50242,3128,6405493,8,9,766.2173699979,GOOGLE
192.168.42.75,10.200.7.7,55259,3128,75111096,30,63,121.6331605653,GOOGLE
192.168.50.5,10.200.7.7,49554,3128,363756,11,0,1836.3958257733,HTTP_PROXY
192.168.52.115,10.200.7.5,56721,3128,2118696,12,9,6515.3282962728,HTTP_CONNECT
192.168.52.57,10.200.7.7,50054,3128,60001175,7,0,14.8663755335,HTTP_PROXY
192.168.55.2,10.200.7.6,49293,3128,90000143,3,15,0.1999996822,HTTP_PROXY
192.168.60.104,10.200.7.7,50945,3128,1082074,18,0,2010.9530401803,HTTP_CONNECT
192.168.60.126,10.200.7.8,63859,3128,388479,9,0,1688.6369662195,HTTP_PROXY
192.168.60.126,10.200.7.7,63806,3128,45886949,16,0,41.9509259594,GOOGLE
192.168.60.218,10.200.7.9,59931,3128,90204037,13,8,32.9142696795,GOOGLE
192.168.60.39,10.200.7.7,50341,3128,702929,18,0,2380.0412274924,MICROSOFT
192.168.60.42,10.200.7.8,62911,3128,99142366,39,8,82.8404680195,HTTP_PROXY
192.168.60.45,10.200.7.9,63406,3128,50911190,7,8,15.1440184368,GOOGLE
192.168.60.45,10.200.7.5,63629,3128,136893,4,3,2016.1732155771,SKYPE
192.168.60.47,10.200.7.7,50400,3128,107083044,26,2,16.4918733539,HTTP_PROXY
192.168.60.47,10.200.7.5,50465,3128,90488819,16,19,37.2974256632,GOOGLE
192.168.60.7,10.200.7.4,50273,3128,45192,3,4,10090.2814657461,HTTP_PROXY
192.168.60.7,10.200.7.7,50276,3128,65623,9,0,4114.4111058623,HTTP_PROXY
192.168.60.75,10.200.7.4,58302,3128,805601,9,9,5870.1516011028,HTTP_CONNECT
192.168.60.79,10.200.7.6,49537,3128,21170,3,4,21445.4416627303,HTTP_PROXY
192.168.72.118,10.200.7.7,49567,3128,134955,7,0,2445.2595309548,MSN
192.168.72.230,10.200.7.7,49277,3128,965551,18,0,3229.2442346391,GOOGLE
192.168.72.48,10.200.7.6,49922,3128,90600947,13,16,64.3150010342,GOOGLE
192.168.72.49,10.200.7.6,50257,3128,90151206,15,12,66.2997231562,GOOGLE
192.168.72.75,10.200.7.6,49845,3128,357258,4,3,2023.7475437919,MICROSOFT
192.168.72.88,10.200.7.8,58021,3128,109403,6,6,18902.5895085144,HTTP_PROXY
192.168.72.91,10.200.7.8,49968,3128,26383236,15,0,53.5946386562,GOOGLE
192.168.72.91,10.200.7.7,50011,3128,98632,7,0,2615.7839240814,HTTP_PROXY
192.168.72.91,10.200.7.4,50091,3128,51378,3,4,8875.3941375686,HTTP_PROXY
192.168.72.91,10.200.7.9,50100,3128,81,3,0,222222.222222222,HTTP_PROXY
192.168.72.94,10.200.7.6,60870,3128,2949067,13,10,2571.9998901347,APPLE_ITUNES
192.168.72.95,10.200.7.8,53114,3128,6681845,31,0,370.2570173358,GOOGLE
192.168.72.98,10.200.7.9,4444,3128,205054,20,17,82358.7932934739,GOOGLE
192.168.81.11,10.200.7.5,49383,3128,2736572,15,17,2978.5439593769,GMAIL
192.168.81.25,10.200.7.9,49171,3128,60025429,4,2,7.5801207518,HTTP_PROXY
192.168.81.25,10.200.7.7,49187,3128,364524,11,0,1179.6205462466,HTTP_PROXY
192.168.81.25,10.200.7.8,49241,3128,60019115,7,0,14.8952546201,HTTP_PROXY
192.168.81.25,10.200.7.5,49480,3128,517536,7,9,7873.8483892908,HTTP_CONNECT
192.168.81.3,10.200.7.7,53463,3128,138082,12,0,10544.4590895265,HTTP_PROXY
192.168.81.33,10.200.7.9,49433,3128,1439,4,3,271021.542738013,HTTP_PROXY
192.168.81.33,10.200.7.6,49449,3128,90890701,9,12,16.7563896333,HTTP
192.168.81.33,10.200.7.7,49442,3128,193491,10,0,6429.2396028756,HTTP_PROXY
192.168.81.33,10.200.7.8,49455,3128,1900,7,0,383157.894736842,HTTP_PROXY
192.168.81.35,10.200.7.9,52160,3128,60567900,8,11,80.9504704637,DROPBOX
192.168.90.100,10.200.7.7,55965,3128,60428939,4,14,352.5628672713,SKYPE
192.168.90.102,10.200.7.6,56242,3128,63081507,5,15,7.3238580049,SKYPE
192.168.90.103,10.200.7.5,51796,3128,534536,4,15,6796.5487824955,MICROSOFT
192.168.90.103,10.200.7.8,51136,3128,75108873,12,24,20.2905454326,HTTP_PROXY
